SERIES_ID,SERIES,SERIES_DESC,INDICATOR,TIME_PERIOD,TIME_PERIOD_AS_DATE,GEO_AREA_NAME,REF_AREA_ISO3,OBS_VALUE,LOWER_BOUND,UPPER_BOUND,TIME_DETAIL,SOURCE_DETAIL,CUST_BREAKDOWN_LB,COMMENT_OBS,SEX,AGE,COMPOSITE_BREAKDOWN,ACTIVITY,PRODUCT,BIOCLIMATIC_BELT,UNIT_MEASURE,URBANISATION,OBSERVATION_STATUS,NATURE,FREQUENCY,REPORTING_TYPE
3027.0,AG_FPA_CFPI,"Indicator of Food Price Anomalies (IFPA), by Consumer Food Price Index [2.c.1]",2.c.1,2010,2010-01-01,Aruba,ABW,-1.15,,,2010,FAOSTAT Data/ Consumer Price Indices: http://www.fao.org/faostat/en/#data/CP.,Total,Abnormally high defined as IFPA>=1. Moderately high defined as 0.5=<IFPA< 1. Twelve month average of monthly price anomalies,,All age ranges or no breakdown by age,No breakdown,No breakdown,,No breakdown,,,,Global monitoring data,,
3027.0,AG_FPA_CFPI,"Indicator of Food Price Anomalies (IFPA), by Consumer Food Price Index [2.c.1]",2.c.1,2010,2010-01-01,Angola,AGO,-0.93,,,2010,FAOSTAT Data/ Consumer Price Indices: http://www.fao.org/faostat/en/#data/CP.,Total,Abnormally high defined as IFPA>=1. Moderately high defined as 0.5=<IFPA< 1. Twelve month average of monthly price anomalies,,All age ranges or no breakdown by age,No breakdown,No breakdown,,No breakdown,,,,Global monitoring data,,
3027.0,AG_FPA_CFPI,"Indicator of Food Price Anomalies (IFPA), by Consumer Food Price Index [2.c.1]",2.c.1,2010,2010-01-01,Türkiye,TUR,0.08,,,2010,FAOSTAT Data/ Consumer Price Indices: http://www.fao.org/faostat/en/#data/CP.,Total,Abnormally high defined as IFPA>=1. Moderately high defined as 0.5=<IFPA< 1. Twelve month average of monthly price anomalies,,All age ranges or no breakdown by age,No breakdown,No breakdown,,No breakdown,,,,Global monitoring data,,
3027.0,AG_FPA_CFPI,"Indicator of Food Price Anomalies (IFPA), by Consumer Food Price Index [2.c.1]",2.c.1,2010,2010-01-01,New Caledonia,NCL,-3.37,,,2010,FAOSTAT Data/ Consumer Price Indices: http://www.fao.org/faostat/en/#data/CP.,Total,Abnormally high defined as IFPA>=1. Moderately high defined as 0.5=<IFPA< 1. Twelve month average of monthly price anomalies,,All age ranges or no breakdown by age,No breakdown,No breakdown,,No breakdown,,,,Global monitoring data,,
3027.0,AG_FPA_CFPI,"Indicator of Food Price Anomalies (IFPA), by Consumer Food Price Index [2.c.1]",2.c.1,2010,2010-01-01,Azerbaijan,AZE,0.07,,,2010,FAOSTAT Data/ Consumer Price Indices: http://www.fao.org/faostat/en/#data/CP.,Total,Abnormally high defined as IFPA>=1. Moderately high defined as 0.5=<IFPA< 1. Twelve month average of monthly price anomalies,,All age ranges or no breakdown by age,No breakdown,No breakdown,,No breakdown,,,,Global monitoring data,,
3027.0,AG_FPA_CFPI,"Indicator of Food Price Anomalies (IFPA), by Consumer Food Price Index [2.c.1]",2.c.1,2010,2010-01-01,Argentina,ARG,1.51,,,2010,FAOSTAT Data/ Consumer Price Indices: http://www.fao.org/faostat/en/#data/CP.,Total,Abnormally high defined as IFPA>=1. Moderately high defined as 0.5=<IFPA< 1. Twelve month average of monthly price anomalies,,All age ranges or no breakdown by age,No breakdown,No breakdown,,No breakdown,,,,Global monitoring data,,
3027.0,AG_FPA_CFPI,"Indicator of Food Price Anomalies (IFPA), by Consumer Food Price Index [2.c.1]",2.c.1,2010,2010-01-01,Ghana,GHA,-2.1,,,2010,FAOSTAT Data/ Consumer Price Indices: http://www.fao.org/faostat/en/#data/CP.,Total,Abnormally high defined as IFPA>=1. Moderately high defined as 0.5=<IFPA< 1. Twelve month average of monthly price anomalies,,All age ranges or no breakdown by age,No breakdown,No breakdown,,No breakdown,,,,Global monitoring data,,
3027.0,AG_FPA_CFPI,"Indicator of Food Price Anomalies (IFPA), by Consumer Food Price Index [2.c.1]",2.c.1,2010,2010-01-01,Uganda,UGA,-2.79,,,2010,FAOSTAT Data/ Consumer Price Indices: http://www.fao.org/faostat/en/#data/CP.,Total,Abnormally high defined as IFPA>=1. Moderately high defined as 0.5=<IFPA< 1. Twelve month average of monthly price anomalies,,All age ranges or no breakdown by age,No breakdown,No breakdown,,No breakdown,,,,Global monitoring data,,
3027.0,AG_FPA_CFPI,"Indicator of Food Price Anomalies (IFPA), by Consumer Food Price Index [2.c.1]",2.c.1,2010,2010-01-01,Australia,AUS,-0.98,,,2010,FAOSTAT Data/ Consumer Price Indices: http://www.fao.org/faostat/en/#data/CP.,Total,Abnormally high defined as IFPA>=1. Moderately high defined as 0.5=<IFPA< 1. Twelve month average of monthly price anomalies,,All age ranges or no breakdown by age,No breakdown,No breakdown,,No breakdown,,,,Global monitoring data,,
3027.0,AG_FPA_CFPI,"Indicator of Food Price Anomalies (IFPA), by Consumer Food Price Index [2.c.1]",2.c.1,2010,2010-01-01,Vanuatu,VUT,0.04,,,2010,FAOSTAT Data/ Consumer Price Indices: http://www.fao.org/faostat/en/#data/CP.,Total,Abnormally high defined as IFPA>=1. Moderately high defined as 0.5=<IFPA< 1. Twelve month average of monthly price anomalies,,All age ranges or no breakdown by age,No breakdown,No breakdown,,No breakdown,,,,Global monitoring data,,
3027.0,AG_FPA_CFPI,"Indicator of Food Price Anomalies (IFPA), by Consumer Food Price Index [2.c.1]",2.c.1,2010,2010-01-01,Ukraine,UKR,0.27,,,2010,FAOSTAT Data/ Consumer Price Indices: http://www.fao.org/faostat/en/#data/CP.,Total,Abnormally high defined as IFPA>=1. Moderately high defined as 0.5=<IFPA< 1. Twelve month average of monthly price anomalies,,All age ranges or no breakdown by age,No breakdown,No breakdown,,No breakdown,,,,Global monitoring data,,
3027.0,AG_FPA_CFPI,"Indicator of Food Price Anomalies (IFPA), by Consumer Food Price Index [2.c.1]",2.c.1,2010,2010-01-01,North Macedonia,MKD,-0.42,,,2010,FAOSTAT Data/ Consumer Price Indices: http://www.fao.org/faostat/en/#data/CP.,Total,Abnormally high defined as IFPA>=1. Moderately high defined as 0.5=<IFPA< 1. Twelve month average of monthly price anomalies,,All age ranges or no breakdown by age,No breakdown,No breakdown,,No breakdown,,,,Global monitoring data,,
3027.0,AG_FPA_CFPI,"Indicator of Food Price Anomalies (IFPA), by Consumer Food Price Index [2.c.1]",2.c.1,2010,2010-01-01,Austria,AUT,-0.91,,,2010,FAOSTAT Data/ Consumer Price Indices: http://www.fao.org/faostat/en/#data/CP.,Total,Abnormally high defined as IFPA>=1. Moderately high defined as 0.5=<IFPA< 1. Twelve month average of monthly price anomalies,,All age ranges or no breakdown by age,No breakdown,No breakdown,,No breakdown,,,,Global monitoring data,,
3027.0,AG_FPA_CFPI,"Indicator of Food Price Anomalies (IFPA), by Consumer Food Price Index [2.c.1]",2.c.1,2010,2010-01-01,Kiribati,KIR,-1.03,,,2010,FAOSTAT Data/ Consumer Price Indices: http://www.fao.org/faostat/en/#data/CP.,Total,Abnormally high defined as IFPA>=1. Moderately high defined as 0.5=<IFPA< 1. Twelve month average of monthly price anomalies,,All age ranges or no breakdown by age,No breakdown,No breakdown,,No breakdown,,,,Global monitoring data,,
3027.0,AG_FPA_CFPI,"Indicator of Food Price Anomalies (IFPA), by Consumer Food Price Index [2.c.1]",2.c.1,2010,2010-01-01,New Zealand,NZL,-1.17,,,2010,FAOSTAT Data/ Consumer Price Indices: http://www.fao.org/faostat/en/#data/CP.,Total,Abnormally high defined as IFPA>=1. Moderately high defined as 0.5=<IFPA< 1. Twelve month average of monthly price anomalies,,All age ranges or no breakdown by age,No breakdown,No breakdown,,No breakdown,,,,Global monitoring data,,
3027.0,AG_FPA_CFPI,"Indicator of Food Price Anomalies (IFPA), by Consumer Food Price Index [2.c.1]",2.c.1,2010,2010-01-01,Bahamas,BHS,0.75,,,2010,FAOSTAT Data/ Consumer Price Indices: http://www.fao.org/faostat/en/#data/CP.,Total,Abnormally high defined as IFPA>=1. Moderately high defined as 0.5=<IFPA< 1. Twelve month average of monthly price anomalies,,All age ranges or no breakdown by age,No breakdown,No breakdown,,No breakdown,,,,Global monitoring data,,
3027.0,AG_FPA_CFPI,"Indicator of Food Price Anomalies (IFPA), by Consumer Food Price Index [2.c.1]",2.c.1,2010,2010-01-01,Greece,GRC,-2.24,,,2010,FAOSTAT Data/ Consumer Price Indices: http://www.fao.org/faostat/en/#data/CP.,Total,Abnormally high defined as IFPA>=1. Moderately high defined as 0.5=<IFPA< 1. Twelve month average of monthly price anomalies,,All age ranges or no breakdown by age,No breakdown,No breakdown,,No breakdown,,,,Global monitoring data,,
3027.0,AG_FPA_CFPI,"Indicator of Food Price Anomalies (IFPA), by Consumer Food Price Index [2.c.1]",2.c.1,2010,2010-01-01,Nicaragua,NIC,-0.18,,,2010,FAOSTAT Data/ Consumer Price Indices: http://www.fao.org/faostat/en/#data/CP.,Total,Abnormally high defined as IFPA>=1. Moderately high defined as 0.5=<IFPA< 1. Twelve month average of monthly price anomalies,,All age ranges or no breakdown by age,No breakdown,No breakdown,,No breakdown,,,,Global monitoring data,,
3027.0,AG_FPA_CFPI,"Indicator of Food Price Anomalies (IFPA), by Consumer Food Price Index [2.c.1]",2.c.1,2010,2010-01-01,Bahrain,BHR,-0.31,,,2010,FAOSTAT Data/ Consumer Price Indices: http://www.fao.org/faostat/en/#data/CP.,Total,Abnormally high defined as IFPA>=1. Moderately high defined as 0.5=<IFPA< 1. Twelve month average of monthly price anomalies,,All age ranges or no breakdown by age,No breakdown,No breakdown,,No breakdown,,,,Global monitoring data,,
3027.0,AG_FPA_CFPI,"Indicator of Food Price Anomalies (IFPA), by Consumer Food Price Index [2.c.1]",2.c.1,2010,2010-01-01,Greenland,GRL,0.26,,,2010,FAOSTAT Data/ Consumer Price Indices: http://www.fao.org/faostat/en/#data/CP.,Total,Abnormally high defined as IFPA>=1. Moderately high defined as 0.5=<IFPA< 1. Twelve month average of monthly price anomalies,,All age ranges or no breakdown by age,No breakdown,No breakdown,,No breakdown,,,,Global monitoring data,,
3027.0,AG_FPA_CFPI,"Indicator of Food Price Anomalies (IFPA), by Consumer Food Price Index [2.c.1]",2.c.1,2010,2010-01-01,Bangladesh,BGD,17.2,,,2010,FAOSTAT Data/ Consumer Price Indices: http://www.fao.org/faostat/en/#data/CP.,Total,Abnormally high defined as IFPA>=1. Moderately high defined as 0.5=<IFPA< 1. Twelve month average of monthly price anomalies,,All age ranges or no breakdown by age,No breakdown,No breakdown,,No breakdown,,,,Global monitoring data,,
3027.0,AG_FPA_CFPI,"Indicator of Food Price Anomalies (IFPA), by Consumer Food Price Index [2.c.1]",2.c.1,2010,2010-01-01,Niger,NER,-0.64,,,2010,FAOSTAT Data/ Consumer Price Indices: http://www.fao.org/faostat/en/#data/CP.,Total,Abnormally high defined as IFPA>=1. Moderately high defined as 0.5=<IFPA< 1. Twelve month average of monthly price anomalies,,All age ranges or no breakdown by age,No breakdown,No breakdown,,No breakdown,,,,Global monitoring data,,
3027.0,AG_FPA_CFPI,"Indicator of Food Price Anomalies (IFPA), by Consumer Food Price Index [2.c.1]",2.c.1,2010,2010-01-01,Egypt,EGY,1.09,,,2010,FAOSTAT Data/ Consumer Price Indices: http://www.fao.org/faostat/en/#data/CP.,Total,Abnormally high defined as IFPA>=1. Moderately high defined as 0.5=<IFPA< 1. Twelve month average of monthly price anomalies,,All age ranges or no breakdown by age,No breakdown,No breakdown,,No breakdown,,,,Global monitoring data,,
3027.0,AG_FPA_CFPI,"Indicator of Food Price Anomalies (IFPA), by Consumer Food Price Index [2.c.1]",2.c.1,2010,2010-01-01,Armenia,ARM,-0.9,,,2010,FAOSTAT Data/ Consumer Price Indices: http://www.fao.org/faostat/en/#data/CP.,Total,Abnormally high defined as IFPA>=1. Moderately high defined as 0.5=<IFPA< 1. Twelve month average of monthly price anomalies,,All age ranges or no breakdown by age,No breakdown,No breakdown,,No breakdown,,,,Global monitoring data,,
3027.0,AG_FPA_CFPI,"Indicator of Food Price Anomalies (IFPA), by Consumer Food Price Index [2.c.1]",2.c.1,2010,2010-01-01,Barbados,BRB,0.1,,,2010,FAOSTAT Data/ Consumer Price Indices: http://www.fao.org/faostat/en/#data/CP.,Total,Abnormally high defined as IFPA>=1. Moderately high defined as 0.5=<IFPA< 1. Twelve month average of monthly price anomalies,,All age ranges or no breakdown by age,No breakdown,No breakdown,,No breakdown,,,,Global monitoring data,,
3027.0,AG_FPA_CFPI,"Indicator of Food Price Anomalies (IFPA), by Consumer Food Price Index [2.c.1]",2.c.1,2010,2010-01-01,Grenada,GRD,-0.54,,,2010,FAOSTAT Data/ Consumer Price Indices: http://www.fao.org/faostat/en/#data/CP.,Total,Abnormally high defined as IFPA>=1. Moderately high defined as 0.5=<IFPA< 1. Twelve month average of monthly price anomalies,,All age ranges or no breakdown by age,No breakdown,No breakdown,,No breakdown,,,,Global monitoring data,,
3027.0,AG_FPA_CFPI,"Indicator of Food Price Anomalies (IFPA), by Consumer Food Price Index [2.c.1]",2.c.1,2010,2010-01-01,Nigeria,NGA,-0.03,,,2010,FAOSTAT Data/ Consumer Price Indices: http://www.fao.org/faostat/en/#data/CP.,Total,Abnormally high defined as IFPA>=1. Moderately high defined as 0.5=<IFPA< 1. Twelve month average of monthly price anomalies,,All age ranges or no breakdown by age,No breakdown,No breakdown,,No breakdown,,,,Global monitoring data,,
3027.0,AG_FPA_CFPI,"Indicator of Food Price Anomalies (IFPA), by Consumer Food Price Index [2.c.1]",2.c.1,2010,2010-01-01,Belgium,BEL,-0.97,,,2010,FAOSTAT Data/ Consumer Price Indices: http://www.fao.org/faostat/en/#data/CP.,Total,Abnormally high defined as IFPA>=1. Moderately high defined as 0.5=<IFPA< 1. Twelve month average of monthly price anomalies,,All age ranges or no breakdown by age,No breakdown,No breakdown,,No breakdown,,,,Global monitoring data,,
3027.0,AG_FPA_CFPI,"Indicator of Food Price Anomalies (IFPA), by Consumer Food Price Index [2.c.1]",2.c.1,2010,2010-01-01,Guadeloupe,GLP,-0.64,,,2010,FAOSTAT Data/ Consumer Price Indices: http://www.fao.org/faostat/en/#data/CP.,Total,Abnormally high defined as IFPA>=1. Moderately high defined as 0.5=<IFPA< 1. Twelve month average of monthly price anomalies,,All age ranges or no breakdown by age,No breakdown,No breakdown,,No breakdown,,,,Global monitoring data,,
3027.0,AG_FPA_CFPI,"Indicator of Food Price Anomalies (IFPA), by Consumer Food Price Index [2.c.1]",2.c.1,2010,2010-01-01,United Kingdom of Great Britain and Northern Ireland,GBR,-0.33,,,2010,FAOSTAT Data/ Consumer Price Indices: http://www.fao.org/faostat/en/#data/CP.,Total,Abnormally high defined as IFPA>=1. Moderately high defined as 0.5=<IFPA< 1. Twelve month average of monthly price anomalies,,All age ranges or no breakdown by age,No breakdown,No breakdown,,No breakdown,,,,Global monitoring data,,
3027.0,AG_FPA_CFPI,"Indicator of Food Price Anomalies (IFPA), by Consumer Food Price Index [2.c.1]",2.c.1,2010,2010-01-01,Guam,GUM,-0.63,,,2010,FAOSTAT Data/ Consumer Price Indices: http://www.fao.org/faostat/en/#data/CP.,Total,Abnormally high defined as IFPA>=1. Moderately high defined as 0.5=<IFPA< 1. Twelve month average of monthly price anomalies,,All age ranges or no breakdown by age,No breakdown,No breakdown,,No breakdown,,,,Global monitoring data,,
3027.0,AG_FPA_CFPI,"Indicator of Food Price Anomalies (IFPA), by Consumer Food Price Index [2.c.1]",2.c.1,2010,2010-01-01,Bhutan,BTN,0.06,,,2010,FAOSTAT Data/ Consumer Price Indices: http://www.fao.org/faostat/en/#data/CP.,Total,Abnormally high defined as IFPA>=1. Moderately high defined as 0.5=<IFPA< 1. Twelve month average of monthly price anomalies,,All age ranges or no breakdown by age,No breakdown,No breakdown,,No breakdown,,,,Global monitoring data,,
3027.0,AG_FPA_CFPI,"Indicator of Food Price Anomalies (IFPA), by Consumer Food Price Index [2.c.1]",2.c.1,2010,2010-01-01,Guatemala,GTM,-1.3,,,2010,FAOSTAT Data/ Consumer Price Indices: http://www.fao.org/faostat/en/#data/CP.,Total,Abnormally high defined as IFPA>=1. Moderately high defined as 0.5=<IFPA< 1. Twelve month average of monthly price anomalies,,All age ranges or no breakdown by age,No breakdown,No breakdown,,No breakdown,,,,Global monitoring data,,
3027.0,AG_FPA_CFPI,"Indicator of Food Price Anomalies (IFPA), by Consumer Food Price Index [2.c.1]",2.c.1,2010,2010-01-01,Norway,NOR,-1.7,,,2010,FAOSTAT Data/ Consumer Price Indices: http://www.fao.org/faostat/en/#data/CP.,Total,Abnormally high defined as IFPA>=1. Moderately high defined as 0.5=<IFPA< 1. Twelve month average of monthly price anomalies,,All age ranges or no breakdown by age,No breakdown,No breakdown,,No breakdown,,,,Global monitoring data,,
3027.0,AG_FPA_CFPI,"Indicator of Food Price Anomalies (IFPA), by Consumer Food Price Index [2.c.1]",2.c.1,2010,2010-01-01,United Republic of Tanzania,TZA,-0.87,,,2010,FAOSTAT Data/ Consumer Price Indices: http://www.fao.org/faostat/en/#data/CP.,Total,Abnormally high defined as IFPA>=1. Moderately high defined as 0.5=<IFPA< 1. Twelve month average of monthly price anomalies,,All age ranges or no breakdown by age,No breakdown,No breakdown,,No breakdown,,,,Global monitoring data,,
3027.0,AG_FPA_CFPI,"Indicator of Food Price Anomalies (IFPA), by Consumer Food Price Index [2.c.1]",2.c.1,2010,2010-01-01,Bolivia (Plurinational State of),BOL,-0.22,,,2010,FAOSTAT Data/ Consumer Price Indices: http://www.fao.org/faostat/en/#data/CP.,Total,Abnormally high defined as IFPA>=1. Moderately high defined as 0.5=<IFPA< 1. Twelve month average of monthly price anomalies,,All age ranges or no breakdown by age,No breakdown,No breakdown,,No breakdown,,,,Global monitoring data,,
3027.0,AG_FPA_CFPI,"Indicator of Food Price Anomalies (IFPA), by Consumer Food Price Index [2.c.1]",2.c.1,2010,2010-01-01,Guinea,GIN,0.73,,,2010,FAOSTAT Data/ Consumer Price Indices: http://www.fao.org/faostat/en/#data/CP.,Total,Abnormally high defined as IFPA>=1. Moderately high defined as 0.5=<IFPA< 1. Twelve month average of monthly price anomalies,,All age ranges or no breakdown by age,No breakdown,No breakdown,,No breakdown,,,,Global monitoring data,,
3027.0,AG_FPA_CFPI,"Indicator of Food Price Anomalies (IFPA), by Consumer Food Price Index [2.c.1]",2.c.1,2010,2010-01-01,Bosnia and Herzegovina,BIH,-1.13,,,2010,FAOSTAT Data/ Consumer Price Indices: http://www.fao.org/faostat/en/#data/CP.,Total,Abnormally high defined as IFPA>=1. Moderately high defined as 0.5=<IFPA< 1. Twelve month average of monthly price anomalies,,All age ranges or no breakdown by age,No breakdown,No breakdown,,No breakdown,,,,Global monitoring data,,
3027.0,AG_FPA_CFPI,"Indicator of Food Price Anomalies (IFPA), by Consumer Food Price Index [2.c.1]",2.c.1,2010,2010-01-01,Botswana,BWA,-1.57,,,2010,FAOSTAT Data/ Consumer Price Indices: http://www.fao.org/faostat/en/#data/CP.,Total,Abnormally high defined as IFPA>=1. Moderately high defined as 0.5=<IFPA< 1. Twelve month average of monthly price anomalies,,All age ranges or no breakdown by age,No breakdown,No breakdown,,No breakdown,,,,Global monitoring data,,
3027.0,AG_FPA_CFPI,"Indicator of Food Price Anomalies (IFPA), by Consumer Food Price Index [2.c.1]",2.c.1,2010,2010-01-01,United States of America,USA,-0.51,,,2010,FAOSTAT Data/ Consumer Price Indices: http://www.fao.org/faostat/en/#data/CP.,Total,Abnormally high defined as IFPA>=1. Moderately high defined as 0.5=<IFPA< 1. Twelve month average of monthly price anomalies,,All age ranges or no breakdown by age,No breakdown,No breakdown,,No breakdown,,,,Global monitoring data,,
3027.0,AG_FPA_CFPI,"Indicator of Food Price Anomalies (IFPA), by Consumer Food Price Index [2.c.1]",2.c.1,2010,2010-01-01,Palau,PLW,-0.34,,,2010,FAOSTAT Data/ Consumer Price Indices: http://www.fao.org/faostat/en/#data/CP.,Total,Abnormally high defined as IFPA>=1. Moderately high defined as 0.5=<IFPA< 1. Twelve month average of monthly price anomalies,,All age ranges or no breakdown by age,No breakdown,No breakdown,,No breakdown,,,,Global monitoring data,,
3027.0,AG_FPA_CFPI,"Indicator of Food Price Anomalies (IFPA), by Consumer Food Price Index [2.c.1]",2.c.1,2010,2010-01-01,Pakistan,PAK,2.65,,,2010,FAOSTAT Data/ Consumer Price Indices: http://www.fao.org/faostat/en/#data/CP.,Total,Abnormally high defined as IFPA>=1. Moderately high defined as 0.5=<IFPA< 1. Twelve month average of monthly price anomalies,,All age ranges or no breakdown by age,No breakdown,No breakdown,,No breakdown,,,,Global monitoring data,,
3027.0,AG_FPA_CFPI,"Indicator of Food Price Anomalies (IFPA), by Consumer Food Price Index [2.c.1]",2.c.1,2010,2010-01-01,Brazil,BRA,0.14,,,2010,FAOSTAT Data/ Consumer Price Indices: http://www.fao.org/faostat/en/#data/CP.,Total,Abnormally high defined as IFPA>=1. Moderately high defined as 0.5=<IFPA< 1. Twelve month average of monthly price anomalies,,All age ranges or no breakdown by age,No breakdown,No breakdown,,No breakdown,,,,Global monitoring data,,
3027.0,AG_FPA_CFPI,"Indicator of Food Price Anomalies (IFPA), by Consumer Food Price Index [2.c.1]",2.c.1,2010,2010-01-01,Haiti,HTI,-0.57,,,2010,FAOSTAT Data/ Consumer Price Indices: http://www.fao.org/faostat/en/#data/CP.,Total,Abnormally high defined as IFPA>=1. Moderately high defined as 0.5=<IFPA< 1. Twelve month average of monthly price anomalies,,All age ranges or no breakdown by age,No breakdown,No breakdown,,No breakdown,,,,Global monitoring data,,
3027.0,AG_FPA_CFPI,"Indicator of Food Price Anomalies (IFPA), by Consumer Food Price Index [2.c.1]",2.c.1,2010,2010-01-01,Panama,PAN,-0.89,,,2010,FAOSTAT Data/ Consumer Price Indices: http://www.fao.org/faostat/en/#data/CP.,Total,Abnormally high defined as IFPA>=1. Moderately high defined as 0.5=<IFPA< 1. Twelve month average of monthly price anomalies,,All age ranges or no breakdown by age,No breakdown,No breakdown,,No breakdown,,,,Global monitoring data,,
3027.0,AG_FPA_CFPI,"Indicator of Food Price Anomalies (IFPA), by Consumer Food Price Index [2.c.1]",2.c.1,2010,2010-01-01,Belize,BLZ,-1.47,,,2010,FAOSTAT Data/ Consumer Price Indices: http://www.fao.org/faostat/en/#data/CP.,Total,Abnormally high defined as IFPA>=1. Moderately high defined as 0.5=<IFPA< 1. Twelve month average of monthly price anomalies,,All age ranges or no breakdown by age,No breakdown,No breakdown,,No breakdown,,,,Global monitoring data,,
3027.0,AG_FPA_CFPI,"Indicator of Food Price Anomalies (IFPA), by Consumer Food Price Index [2.c.1]",2.c.1,2010,2010-01-01,Honduras,HND,-0.97,,,2010,FAOSTAT Data/ Consumer Price Indices: http://www.fao.org/faostat/en/#data/CP.,Total,Abnormally high defined as IFPA>=1. Moderately high defined as 0.5=<IFPA< 1. Twelve month average of monthly price anomalies,,All age ranges or no breakdown by age,No breakdown,No breakdown,,No breakdown,,,,Global monitoring data,,
3027.0,AG_FPA_CFPI,"Indicator of Food Price Anomalies (IFPA), by Consumer Food Price Index [2.c.1]",2.c.1,2010,2010-01-01,Papua New Guinea,PNG,1.5,,,2010,FAOSTAT Data/ Consumer Price Indices: http://www.fao.org/faostat/en/#data/CP.,Total,Abnormally high defined as IFPA>=1. Moderately high defined as 0.5=<IFPA< 1. Twelve month average of monthly price anomalies,,All age ranges or no breakdown by age,No breakdown,No breakdown,,No breakdown,,,,Global monitoring data,,
3027.0,AG_FPA_CFPI,"Indicator of Food Price Anomalies (IFPA), by Consumer Food Price Index [2.c.1]",2.c.1,2010,2010-01-01,Burkina Faso,BFA,-0.16,,,2010,FAOSTAT Data/ Consumer Price Indices: http://www.fao.org/faostat/en/#data/CP.,Total,Abnormally high defined as IFPA>=1. Moderately high defined as 0.5=<IFPA< 1. Twelve month average of monthly price anomalies,,All age ranges or no breakdown by age,No breakdown,No breakdown,,No breakdown,,,,Global monitoring data,,
3027.0,AG_FPA_CFPI,"Indicator of Food Price Anomalies (IFPA), by Consumer Food Price Index [2.c.1]",2.c.1,2010,2010-01-01,Paraguay,PRY,-0.02,,,2010,FAOSTAT Data/ Consumer Price Indices: http://www.fao.org/faostat/en/#data/CP.,Total,Abnormally high defined as IFPA>=1. Moderately high defined as 0.5=<IFPA< 1. Twelve month average of monthly price anomalies,,All age ranges or no breakdown by age,No breakdown,No breakdown,,No breakdown,,,,Global monitoring data,,
3027.0,AG_FPA_CFPI,"Indicator of Food Price Anomalies (IFPA), by Consumer Food Price Index [2.c.1]",2.c.1,2010,2010-01-01,Solomon Islands,SLB,-1.4,,,2010,FAOSTAT Data/ Consumer Price Indices: http://www.fao.org/faostat/en/#data/CP.,Total,Abnormally high defined as IFPA>=1. Moderately high defined as 0.5=<IFPA< 1. Twelve month average of monthly price anomalies,,All age ranges or no breakdown by age,No breakdown,No breakdown,,No breakdown,,,,Global monitoring data,,
3027.0,AG_FPA_CFPI,"Indicator of Food Price Anomalies (IFPA), by Consumer Food Price Index [2.c.1]",2.c.1,2010,2010-01-01,Uruguay,URY,-0.36,,,2010,FAOSTAT Data/ Consumer Price Indices: http://www.fao.org/faostat/en/#data/CP.,Total,Abnormally high defined as IFPA>=1. Moderately high defined as 0.5=<IFPA< 1. Twelve month average of monthly price anomalies,,All age ranges or no breakdown by age,No breakdown,No breakdown,,No breakdown,,,,Global monitoring data,,
3027.0,AG_FPA_CFPI,"Indicator of Food Price Anomalies (IFPA), by Consumer Food Price Index [2.c.1]",2.c.1,2010,2010-01-01,British Virgin Islands,VGB,0.35,,,2010,FAOSTAT Data/ Consumer Price Indices: http://www.fao.org/faostat/en/#data/CP.,Total,Abnormally high defined as IFPA>=1. Moderately high defined as 0.5=<IFPA< 1. Twelve month average of monthly price anomalies,,All age ranges or no breakdown by age,No breakdown,No breakdown,,No breakdown,,,,Global monitoring data,,
3027.0,AG_FPA_CFPI,"Indicator of Food Price Anomalies (IFPA), by Consumer Food Price Index [2.c.1]",2.c.1,2010,2010-01-01,Hungary,HUN,-0.97,,,2010,FAOSTAT Data/ Consumer Price Indices: http://www.fao.org/faostat/en/#data/CP.,Total,Abnormally high defined as IFPA>=1. Moderately high defined as 0.5=<IFPA< 1. Twelve month average of monthly price anomalies,,All age ranges or no breakdown by age,No breakdown,No breakdown,,No breakdown,,,,Global monitoring data,,
3027.0,AG_FPA_CFPI,"Indicator of Food Price Anomalies (IFPA), by Consumer Food Price Index [2.c.1]",2.c.1,2010,2010-01-01,Peru,PER,-0.44,,,2010,FAOSTAT Data/ Consumer Price Indices: http://www.fao.org/faostat/en/#data/CP.,Total,Abnormally high defined as IFPA>=1. Moderately high defined as 0.5=<IFPA< 1. Twelve month average of monthly price anomalies,,All age ranges or no breakdown by age,No breakdown,No breakdown,,No breakdown,,,,Global monitoring data,,
3027.0,AG_FPA_CFPI,"Indicator of Food Price Anomalies (IFPA), by Consumer Food Price Index [2.c.1]",2.c.1,2010,2010-01-01,Venezuela (Bolivarian Republic of),VEN,0.4,,,2010,FAOSTAT Data/ Consumer Price Indices: http://www.fao.org/faostat/en/#data/CP.,Total,Abnormally high defined as IFPA>=1. Moderately high defined as 0.5=<IFPA< 1. Twelve month average of monthly price anomalies,,All age ranges or no breakdown by age,No breakdown,No breakdown,,No breakdown,,,,Global monitoring data,,
